Code,SubjectPaperName,Type,date,max_number,marked_actual,ExamDate,Awarding,start_date,end_date,marked_prediction,pred_dif_tot,pred_dif_pc,level,level_code
2303/01,MATHEMATICS UNIT 2 UNIT 2,DRS,30/05/2019,4900,0,22/05/2019,,,,4900,-4900,-100,GCE,2
2825/01,GERMAN UNIT 1 AS UNIT 1 SPEAKING,,04/06/2019,80,59,,,,,80,-21,-26.25,GCE,2
2106/57,HISTORY UNIT 2 2.7 AMERICANA 1840-61,,03/06/2019,26,9,20/05/2019,,,,26,-17,-65.384613,GCE,2
2536/52,APPLIED ICT UNIT 1 UNED 1 RHAN B,,03/06/2019,49,0,23/05/2019,,,,49,-49,-100,GCE,2
2006/51,WELSH FIRST LANGUAGE UNIT 2 UNED 2 - NEA,,29/05/2019,312,312,,,,,312,0,0,GCE,2
1625/51,HEALTH & SOCIAL CARE: HSC5 HSC5:(W),,03/06/2019,28,0,22/05/2019,,,,28,-28,-100,GCE,2
1624/01,HEALTH & SOCIAL CARE: HSC4 HSC4 - COURSEWORK,,03/06/2019,36,36,,,,,36,0,0,GCE,2
2153/51,LAW UNIT 2 UNED 2,,29/05/2019,10,0,21/05/2019,,,,10,-10,-100,GCE,2
2615/51,D&T FASHION & TEXTILES UNIT 1 UNED 1,,30/05/2019,20,0,13/05/2019,,,,20,-20,-100,GCE,2
2525/01,ECONOMICS UNIT 1 UNIT 1,,03/06/2019,798,475,13/05/2019,,,,798,-323,-40.476189,GCE,2
2515/01,BUSINESS UNIT 1 UNIT 1,DRS,29/05/2019,2037,0,17/05/2019,,,,2037,-2037,-100,GCE,2
2686/01,MEDIA STUDIES UNIT 2 UNIT 2 - NEA,BTL IAMIS,29/05/2019,1459,1459,,,,,1459,0,0,GCE,2
2506/01,COMPUTER SCIENCE UNIT 2 UNIT 2,BTL,04/06/2019,836,0,24/05/2019,,,,836,-836,-100,GCE,2
2555/01,PHYSICAL EDUCATION UNIT 1 UNIT 1,,03/06/2019,1211,390,17/05/2019,,,,1211,-821,-67.795212,GCE,2
2670/01,"ART & DESIGN-A., CR. & DES. UNIT 1 UNIT 1 - CREATIVE",,30/05/2019,1005,677,,,,,1005,-328,-32.636814,GCE,2
2205/51,SOCIOLOGY UNIT 1 UNED 1,,04/06/2019,206,55,14/05/2019,,,,206,-151,-73.300972,GCE,2
2516/01,BUSINESS UNIT 2 UNIT 2,DRS,29/05/2019,2069,0,23/05/2019,,,,2069,-2069,-100,GCE,2
2525/51,ECONOMICS UNIT 1 UNED 1,,29/05/2019,41,0,13/05/2019,,,,41,-41,-100,GCE,2
2673/01,ART & DESIGN-TEXTILE DESIGN UNIT 1 UNIT 1 - CREATIVE,,04/06/2019,137,137,,,,,137,0,0,GCE,2
2296/51,PSYCHOLOGY UNIT 2 UNED 2,DRS,04/06/2019,283,4,16/05/2019,,,,283,-279,-98.586571,GCE,2
1632/01,HEALTH & SOCIAL CARE: HSC12 HSC12,,04/06/2019,171,171,,,,,171,0,0,GCE,2
2826/01,GERMAN UNIT 2 UNIT 2,,03/06/2019,86,0,15/05/2019,,,,86,-86,-100,GCE,2
2163/51,GOVERNMENT AND POLITICS UNIT 2 UNED2,,29/05/2019,42,0,21/05/2019,,,,42,-42,-100,GCE,2
2537/01,APPLIED ICT UNIT 2 UNIT 2 - NEA,,30/05/2019,182,182,,,,,182,0,0,GCE,2
2295/01,PSYCHOLOGY UNIT 1 UNIT 1,DRS,29/05/2019,2839,23,13/05/2019,,,,2839,-2816,-99.189857,GCE,2
2106/57,HISTORY UNIT 2 2.7 AMERICANA 1840-61,,30/05/2019,26,0,20/05/2019,,,,26,-26,-100,GCE,2
2303/51,MATHEMATICS UNIT 2 UNED 2,DRS,03/06/2019,540,0,22/05/2019,,,,540,-540,-100,GCE,2
1625/01,HEALTH & SOCIAL CARE: HSC5 HSC5,,03/06/2019,55,0,22/05/2019,,,,55,-55,-100,GCE,2
2426/51,PHYSICS UNIT 2 UNED 2,DRS,04/06/2019,181,4,17/05/2019,,,,181,-177,-97.790054,GCE,2
2515/51,BUSINESS UNIT 1 UNED 1,DRS,29/05/2019,195,0,17/05/2019,,,,195,-195,-100,GCE,2
2116/51,GEOGRAPHY UNIT 2 UNED 2,DRS,30/05/2019,302,0,21/05/2019,,,,302,-302,-100,GCE,2
2526/01,ECONOMICS UNIT 2 UNIT 2,,03/06/2019,785,0,16/05/2019,,,,785,-785,-100,GCE,2
2615/51,D&T FASHION & TEXTILES UNIT 1 UNED 1,,03/06/2019,20,0,13/05/2019,,,,20,-20,-100,GCE,2
2416/51,CHEMISTRY UNIT 2 UNED 2,DRS,03/06/2019,307,0,23/05/2019,,,,307,-307,-100,GCE,2
2126/01,RELIGIOUS STUDIES UNIT 2 UNIT 2,DRS,04/06/2019,1577,132,23/05/2019,,,,1577,-1445,-91.629677,GCE,2
2106/53,HISTORY UNIT 2 2.3 C.&LL. 1783-1832,,03/06/2019,30,30,20/05/2019,,,,30,0,0,GCE,2
1142/01,ELECTRONICS ET2:CIRCUITS & COMP. ET2,,03/06/2019,2,2,20/05/2019,,,,2,0,0,GCE,2
1625/51,HEALTH & SOCIAL CARE: HSC5 HSC5:(W),,04/06/2019,28,0,22/05/2019,,,,28,-28,-100,GCE,2
2125/02,RELIGIOUS STUDIES UNIT 1 UNIT 1 - ISLAM,DRS,29/05/2019,162,0,16/05/2019,,,,162,-162,-100,GCE,2
2674/01,ART & DESIGN-GRAPHIC COMM. UNIT 1 UNIT 1 - CREATIVE,,29/05/2019,223,56,,,,,223,-167,-74.887894,GCE,2
2686/01,MEDIA STUDIES UNIT 2 UNIT 2 - NEA,BTL IAMIS,30/05/2019,1459,1459,,,,,1459,0,0,GCE,2
2816/51,SPANISH UNIT 2 UNED 2,,03/06/2019,48,23,13/05/2019,,,,48,-25,-52.083332,GCE,2
2416/01,CHEMISTRY UNIT 2 UNIT 2,DRS,04/06/2019,3695,0,23/05/2019,,,,3695,-3695,-100,GCE,2
2826/01,GERMAN UNIT 2 UNIT 2,,29/05/2019,86,0,15/05/2019,,,,86,-86,-100,GCE,2
2696/51,DRAMA & THEATRE UNIT 2 UNED 2,,04/06/2019,150,95,13/05/2019,,,,150,-55,-36.666668,GCE,2
2725/01,ENGLISH LITERATURE UNIT 1 UNIT 1,DRS,04/06/2019,2042,1295,17/05/2019,,,,2042,-747,-36.581783,GCE,2
2125/55,RELIGIOUS STUDIES UNIT 1 UNED 1 - HINDWAETH,DRS,30/05/2019,4,0,16/05/2019,,,,4,-4,-100,GCE,2
2106/51,HISTORY UNIT 2 2.1 TUDUR 1529-53,,29/05/2019,25,0,20/05/2019,,,,25,-25,-100,GCE,2
2526/01,ECONOMICS UNIT 2 UNIT 2,,29/05/2019,785,0,16/05/2019,,,,785,-785,-100,GCE,2
2105/54,HISTORY UNIT 1 1.4 C.&LL. 1880-1980,,04/06/2019,112,54,15/05/2019,,,,112,-58,-51.785713,GCE,2
1182/01,FILM ST. FM2: BRITISH/AMERICAN FM2,,30/05/2019,4,4,14/05/2019,,,,4,0,0,GCE,2
2405/51,BIOLOGY UNIT 1 UNED 1,DRS,04/06/2019,341,0,21/05/2019,,,,341,-341,-100,GCE,2
2406/01,BIOLOGY UNIT 2 UNIT 2,DRS,03/06/2019,4088,1,24/05/2019,,,,4088,-4087,-99.97554,GCE,2
1688/01,TRAVEL & TOURISM TT8 TT8:EVENT MANAGEMENT,,04/06/2019,7,7,,,,,7,0,0,GCE,2
2309/01,FURTHER MATHEMATICS UNIT 3 UNIT 3,,29/05/2019,537,1,20/05/2019,,,,537,-536,-99.813782,GCE,2
2675/01,ART & DESIGN-3D DESIGN UNIT 1 UNIT 1 - CREATIVE,,03/06/2019,57,57,,,,,57,0,0,GCE,2
2815/01,SPANISH UNIT 1 AS UNIT 1 SPEAKING,,04/06/2019,178,96,,,,,178,-82,-46.067417,GCE,2
2125/03,RELIGIOUS STUDIES UNIT 1 UNIT 1 - JUDAISM,DRS,03/06/2019,143,2,16/05/2019,,,,143,-141,-98.601402,GCE,2
2616/01,D&T FASHION & TEXTILES UNIT 2 UNIT 2 - NEA,,03/06/2019,41,41,,,,,41,0,0,GCE,2
2026/01,WELSH SECOND LANGUAGE UNIT 2 UNIT 2 - NEA,,03/06/2019,355,354,,,,,355,-1,-.28169015,GCE,2
1681/51,TRAVEL & TOURISM TT1 TT1: CYF. T&T,,30/05/2019,5,0,16/05/2019,,,,5,-5,-100,GCE,2
5800/04,FRENCH COMPONENT 4 FOUND,,30/05/2019,1515,119,17/05/2019,26/06/2019,21693,21722,313,-194,-12.805281,GCSE,1
5800/08,FRENCH COMPONENT 4 HIGHER,,03/06/2019,1479,836,17/05/2019,26/06/2019,21695,21722,438,398,26.910074,GCSE,1
5800/06,FRENCH COMPONENT 2 HIGHER,DRS,30/05/2019,1479,227,14/05/2019,26/06/2019,21692,21722,345,-118,-7.978364,GCSE,1
5800/05,FRENCH COMPONENT 1 HIGHER,BTL,30/05/2019,1479,0,,26/06/2019,21677,21722,723,-723,-48.88438,GCSE,1
5800/08,FRENCH COMPONENT 4 HIGHER,,04/06/2019,1479,1079,17/05/2019,26/06/2019,21695,21722,493,586,39.621365,GCSE,1
5800/04,FRENCH COMPONENT 4 FOUND,,03/06/2019,1515,1171,17/05/2019,26/06/2019,21693,21722,522,649,42.838284,GCSE,1
5800/03,FRENCH COMPONENT 3 FOUND,DRS,04/06/2019,1515,466,14/05/2019,26/06/2019,21692,21722,606,-140,-9.2409239,GCSE,1
5800/01,FRENCH COMPONENT 1 FOUND,BTL,29/05/2019,1515,2,,26/06/2019,21677,21722,707,-705,-46.534653,GCSE,1
5800/05,FRENCH COMPONENT 1 HIGHER,BTL,29/05/2019,1479,0,,26/06/2019,21677,21722,690,-690,-46.653145,GCSE,1
5800/03,FRENCH COMPONENT 3 FOUND,DRS,29/05/2019,1515,6,14/05/2019,26/06/2019,21692,21722,303,-297,-19.60396,GCSE,1
5800/02,FRENCH COMPONENT 2 FOUND,DRS,30/05/2019,1515,3,14/05/2019,26/06/2019,21692,21722,354,-351,-23.168316,GCSE,1
5800/01,FRENCH COMPONENT 1 FOUND,BTL,03/06/2019,1515,2,,26/06/2019,21677,21722,875,-873,-57.623764,GCSE,1
5800/05,FRENCH COMPONENT 1 HIGHER,BTL,03/06/2019,1479,0,,26/06/2019,21677,21722,855,-855,-57.80933,GCSE,1
5800/03,FRENCH COMPONENT 3 FOUND,DRS,03/06/2019,1515,6,14/05/2019,26/06/2019,21692,21722,556,-550,-36.303631,GCSE,1
5800/07,FRENCH COMPONENT 3 HIGHER,DRS,29/05/2019,1479,1,14/05/2019,26/06/2019,21692,21722,296,-295,-19.94591,GCSE,1
5800/01,FRENCH COMPONENT 1 FOUND,BTL,30/05/2019,1515,2,,26/06/2019,21677,21722,741,-739,-48.778877,GCSE,1
5800/05,FRENCH COMPONENT 1 HIGHER,BTL,04/06/2019,1479,0,,26/06/2019,21677,21722,887,-887,-59.972954,GCSE,1
5800/08,FRENCH COMPONENT 4 HIGHER,,29/05/2019,1479,0,17/05/2019,26/06/2019,21695,21722,164,-164,-11.088573,GCSE,1
5800/07,FRENCH COMPONENT 3 HIGHER,DRS,04/06/2019,1479,7,14/05/2019,26/06/2019,21692,21722,592,-585,-39.553753,GCSE,1
5800/02,FRENCH COMPONENT 2 FOUND,DRS,04/06/2019,1515,6,14/05/2019,26/06/2019,21692,21722,606,-600,-39.603962,GCSE,1
5800/02,FRENCH COMPONENT 2 FOUND,DRS,29/05/2019,1515,3,14/05/2019,26/06/2019,21692,21722,303,-300,-19.801981,GCSE,1
5800/07,FRENCH COMPONENT 3 HIGHER,DRS,30/05/2019,1479,2,14/05/2019,26/06/2019,21692,21722,345,-343,-23.191345,GCSE,1
5800/02,FRENCH COMPONENT 2 FOUND,DRS,03/06/2019,1515,6,14/05/2019,26/06/2019,21692,21722,556,-550,-36.303631,GCSE,1
5800/08,FRENCH COMPONENT 4 HIGHER,,30/05/2019,1479,75,17/05/2019,26/06/2019,21695,21722,219,-144,-9.7363081,GCSE,1
5800/01,FRENCH COMPONENT 1 FOUND,BTL,04/06/2019,1515,2,,26/06/2019,21677,21722,909,-907,-59.867989,GCSE,1
5800/06,FRENCH COMPONENT 2 HIGHER,DRS,03/06/2019,1479,598,14/05/2019,26/06/2019,21692,21722,542,56,3.7863421,GCSE,1
5800/04,FRENCH COMPONENT 4 FOUND,,04/06/2019,1515,1324,17/05/2019,26/06/2019,21693,21722,575,749,49.438946,GCSE,1
5800/03,FRENCH COMPONENT 3 FOUND,DRS,30/05/2019,1515,6,14/05/2019,26/06/2019,21692,21722,354,-348,-22.970297,GCSE,1
5800/06,FRENCH COMPONENT 2 HIGHER,DRS,29/05/2019,1479,2,14/05/2019,26/06/2019,21692,21722,296,-294,-19.878296,GCSE,1
5800/04,FRENCH COMPONENT 4 FOUND,,29/05/2019,1515,2,17/05/2019,26/06/2019,21693,21722,261,-259,-17.095709,GCSE,1
5800/06,FRENCH COMPONENT 2 HIGHER,DRS,04/06/2019,1479,598,14/05/2019,26/06/2019,21692,21722,592,6,.40567952,GCSE,1
5800/07,FRENCH COMPONENT 3 HIGHER,DRS,03/06/2019,1479,7,14/05/2019,26/06/2019,21692,21722,542,-535,-36.173088,GCSE,1
3500/52,COMPUTER SCIENCE UNED 2,,03/06/2019,162,0,16/05/2019,27/06/2019,21694,21723,50,-50,-30.864197,GCSE,1
3500/01,COMPUTER SCIENCE UNIT 1,,29/05/2019,1773,34,13/05/2019,27/06/2019,21690,21723,430,-396,-22.335026,GCSE,1
5990/01,LATIN COMPONENT 1,,03/06/2019,2683,1013,13/05/2019,27/06/2019,21694,21723,833,180,6.7089081,GCSE,1
3500/03,COMPUTER SCIENCE UNIT 3,BTL IAMIS,03/06/2019,1935,1914,,27/06/2019,21678,21723,1075,839,43.359173,GCSE,1
3500/02,COMPUTER SCIENCE UNIT 2,,29/05/2019,1773,0,16/05/2019,27/06/2019,21694,21723,245,-245,-13.818387,GCSE,1
5990/02,LATIN COMPONENT 2,,03/06/2019,2683,798,16/05/2019,27/06/2019,21696,21723,696,102,3.8017144,GCSE,1
3500/52,COMPUTER SCIENCE UNED 2,,29/05/2019,162,0,16/05/2019,27/06/2019,21694,21723,22,-22,-13.580247,GCSE,1
3500/02,COMPUTER SCIENCE UNIT 2,,03/06/2019,1773,37,16/05/2019,27/06/2019,21694,21723,550,-513,-28.93401,GCSE,1
5990/01,LATIN COMPONENT 1,,30/05/2019,2683,1,13/05/2019,27/06/2019,21694,21723,463,-462,-17.21953,GCSE,1
3500/52,COMPUTER SCIENCE UNED 2,,04/06/2019,162,0,16/05/2019,27/06/2019,21694,21723,56,-56,-34.567902,GCSE,1
3500/01,COMPUTER SCIENCE UNIT 1,,03/06/2019,1773,1116,13/05/2019,27/06/2019,21690,21723,698,418,23.575861,GCSE,1
3500/01,COMPUTER SCIENCE UNIT 1,,30/05/2019,1773,620,13/05/2019,27/06/2019,21690,21723,484,136,7.6706147,GCSE,1
5990/03,LATIN COMPONENT 3A,,04/06/2019,742,379,20/05/2019,27/06/2019,21697,21723,200,179,24.123989,GCSE,1
5990/02,LATIN COMPONENT 2,,30/05/2019,2683,1,16/05/2019,27/06/2019,21696,21723,298,-297,-11.069698,GCSE,1
5990/04,LATIN COMPONENT 3B,,30/05/2019,1941,1,20/05/2019,27/06/2019,21697,21723,149,-148,-7.6249356,GCSE,1
3500/51,COMPUTER SCIENCE UNED 1,,04/06/2019,162,124,13/05/2019,27/06/2019,21691,21723,66,58,35.802467,GCSE,1
3500/52,COMPUTER SCIENCE UNED 2,,30/05/2019,162,0,16/05/2019,27/06/2019,21694,21723,28,-28,-17.283951,GCSE,1
3500/03,COMPUTER SCIENCE UNIT 3,BTL IAMIS,30/05/2019,1935,1914,,27/06/2019,21678,21723,903,1011,52.248062,GCSE,1
3500/02,COMPUTER SCIENCE UNIT 2,,30/05/2019,1773,0,16/05/2019,27/06/2019,21694,21723,306,-306,-17.258883,GCSE,1
5990/02,LATIN COMPONENT 2,,29/05/2019,2683,1,16/05/2019,27/06/2019,21696,21723,199,-198,-7.3797989,GCSE,1
5990/04,LATIN COMPONENT 3B,,03/06/2019,1941,576,20/05/2019,27/06/2019,21697,21723,448,128,6.5945387,GCSE,1
3500/01,COMPUTER SCIENCE UNIT 1,,04/06/2019,1773,1177,13/05/2019,27/06/2019,21690,21723,752,425,23.970671,GCSE,1
5990/04,LATIN COMPONENT 3B,,04/06/2019,1941,623,20/05/2019,27/06/2019,21697,21723,523,100,5.1519837,GCSE,1
3500/51,COMPUTER SCIENCE UNED 1,,30/05/2019,162,16,13/05/2019,27/06/2019,21691,21723,41,-25,-15.432098,GCSE,1
5990/03,LATIN COMPONENT 3A,,29/05/2019,742,0,20/05/2019,27/06/2019,21697,21723,29,-29,-3.9083557,GCSE,1
5990/01,LATIN COMPONENT 1,,29/05/2019,2683,1,13/05/2019,27/06/2019,21694,21723,370,-369,-13.753262,GCSE,1
3500/02,COMPUTER SCIENCE UNIT 2,,04/06/2019,1773,37,16/05/2019,27/06/2019,21694,21723,611,-574,-32.374508,GCSE,1
5990/04,LATIN COMPONENT 3B,,29/05/2019,1941,1,20/05/2019,27/06/2019,21697,21723,75,-74,-3.8124678,GCSE,1
5990/03,LATIN COMPONENT 3A,,30/05/2019,742,0,20/05/2019,27/06/2019,21697,21723,57,-57,-7.6819406,GCSE,1
3500/51,COMPUTER SCIENCE UNED 1,,03/06/2019,162,98,13/05/2019,27/06/2019,21691,21723,61,37,22.839506,GCSE,1
5990/03,LATIN COMPONENT 3A,,03/06/2019,742,299,20/05/2019,27/06/2019,21697,21723,171,128,17.250673,GCSE,1
5990/02,LATIN COMPONENT 2,,04/06/2019,2683,956,16/05/2019,27/06/2019,21696,21723,795,161,6.0007453,GCSE,1
3500/51,COMPUTER SCIENCE UNED 1,,29/05/2019,162,0,13/05/2019,27/06/2019,21691,21723,35,-35,-21.604939,GCSE,1
5990/01,LATIN COMPONENT 1,,04/06/2019,2683,1221,13/05/2019,27/06/2019,21694,21723,925,296,11.032427,GCSE,1
3500/03,COMPUTER SCIENCE UNIT 3,BTL IAMIS,29/05/2019,1935,1914,,27/06/2019,21678,21723,860,1054,54.470284,GCSE,1
3500/03,COMPUTER SCIENCE UNIT 3,BTL IAMIS,04/06/2019,1935,1913,,27/06/2019,21678,21723,1118,795,41.08527,GCSE,1
3801/02,FRENCH - SPEAKING UNIT 1 HIGHER,BTL,03/06/2019,1859,0,,01/07/2019,21682,21727,868,-868,-46.691769,GCSE,1
3801/51,FRENCH - SPEAKING UNED 1 SYLFAEN,BTL,29/05/2019,157,0,,01/07/2019,21682,21727,56,-56,-35.668789,GCSE,1
3804/52,FRENCH - WRITING UNED 4 UWCH,,30/05/2019,350,0,17/05/2019,01/07/2019,21695,21727,44,-44,-12.571428,GCSE,1
3801/02,FRENCH - SPEAKING UNIT 1 HIGHER,BTL,29/05/2019,1859,0,,01/07/2019,21682,21727,661,-661,-35.556751,GCSE,1
3801/01,FRENCH - SPEAKING UNIT 1 FOUNDATION,BTL,29/05/2019,745,0,,01/07/2019,21682,21727,265,-265,-35.570469,GCSE,1
3802/51,FRENCH - LISTENING UNED 2 SYLFAEN,DRS,04/06/2019,122,37,14/05/2019,01/07/2019,21692,21727,42,-5,-4.0983605,GCSE,1
3025/01,WELSH SECOND LANGUAGE UNIT 4 UNIT 4,DRS,03/06/2019,19690,11975,10/05/2019,01/07/2019,21689,21727,7254,4721,23.976639,GCSE,1
3025/01,WELSH SECOND LANGUAGE UNIT 4 UNIT 4,DRS,04/06/2019,19690,12290,10/05/2019,01/07/2019,21689,21727,7772,4518,22.945658,GCSE,1
3802/52,FRENCH - LISTENING UNED 2 UWCH,DRS,29/05/2019,428,0,14/05/2019,01/07/2019,21692,21727,73,-73,-17.056074,GCSE,1
3802/51,FRENCH - LISTENING UNED 2 SYLFAEN,DRS,30/05/2019,122,1,14/05/2019,01/07/2019,21692,21727,24,-23,-18.852459,GCSE,1
3802/52,FRENCH - LISTENING UNED 2 UWCH,DRS,03/06/2019,428,1,14/05/2019,01/07/2019,21692,21727,135,-134,-31.308411,GCSE,1
3801/51,FRENCH - SPEAKING UNED 1 SYLFAEN,BTL,03/06/2019,157,0,,01/07/2019,21682,21727,73,-73,-46.496815,GCSE,1
3802/51,FRENCH - LISTENING UNED 2 SYLFAEN,DRS,03/06/2019,122,1,14/05/2019,01/07/2019,21692,21727,38,-37,-30.327869,GCSE,1
3022/01,WELSH SECOND LANGUAGE UNIT 1 UNIT 1,BTL IAMIS,30/05/2019,23993,23991,,01/07/2019,21682,21727,9064,14927,62.213978,GCSE,1
3804/51,FRENCH - WRITING UNED 4 SYLFAEN,,29/05/2019,200,0,17/05/2019,01/07/2019,21695,21727,19,-19,-9.5,GCSE,1
3804/02,FRENCH - WRITING UNIT 4 HIGHER,,29/05/2019,1711,0,17/05/2019,01/07/2019,21695,21727,160,-160,-9.3512564,GCSE,1
3803/52,FRENCH - READING UNED 3 UWCH,DRS,04/06/2019,429,1,14/05/2019,01/07/2019,21692,21727,147,-146,-34.032635,GCSE,1
3802/01,FRENCH - LISTENING UNIT 2 FOUNDATION,DRS,03/06/2019,586,4,14/05/2019,01/07/2019,21692,21727,184,-180,-30.716724,GCSE,1
3802/52,FRENCH - LISTENING UNED 2 UWCH,DRS,30/05/2019,428,1,14/05/2019,01/07/2019,21692,21727,86,-85,-19.859814,GCSE,1
3802/02,FRENCH - LISTENING UNIT 2 HIGHER,DRS,04/06/2019,2018,1129,14/05/2019,01/07/2019,21692,21727,692,437,21.655104,GCSE,1
3804/01,FRENCH - WRITING UNIT 4 FOUNDATION,,30/05/2019,893,0,17/05/2019,01/07/2019,21693,21727,158,-158,-17.693169,GCSE,1
3802/52,FRENCH - LISTENING UNED 2 UWCH,DRS,04/06/2019,428,1,14/05/2019,01/07/2019,21692,21727,147,-146,-34.112148,GCSE,1
3022/01,WELSH SECOND LANGUAGE UNIT 1 UNIT 1,BTL IAMIS,03/06/2019,23993,23991,,01/07/2019,21682,21727,11197,12794,53.323887,GCSE,1
3803/52,FRENCH - READING UNED 3 UWCH,DRS,30/05/2019,429,1,14/05/2019,01/07/2019,21692,21727,86,-85,-19.81352,GCSE,1
3801/02,FRENCH - SPEAKING UNIT 1 HIGHER,BTL,04/06/2019,1859,0,,01/07/2019,21682,21727,909,-909,-48.897255,GCSE,1
3803/52,FRENCH - READING UNED 3 UWCH,DRS,03/06/2019,429,1,14/05/2019,01/07/2019,21692,21727,135,-134,-31.235432,GCSE,1
3024/01,WELSH SECOND LANGUAGE UNIT 3 UNIT 3,DRS,04/06/2019,19607,11031,08/05/2019,01/07/2019,21689,21727,7740,3291,16.784822,GCSE,1
3804/01,FRENCH - WRITING UNIT 4 FOUNDATION,,29/05/2019,893,0,17/05/2019,01/07/2019,21693,21727,131,-131,-14.669653,GCSE,1
3803/52,FRENCH - READING UNED 3 UWCH,DRS,29/05/2019,429,0,14/05/2019,01/07/2019,21692,21727,74,-74,-17.249416,GCSE,1
3802/02,FRENCH - LISTENING UNIT 2 HIGHER,DRS,29/05/2019,2018,3,14/05/2019,01/07/2019,21692,21727,346,-343,-16.997026,GCSE,1
3801/52,FRENCH - SPEAKING UNED 1 UWCH,BTL,30/05/2019,393,0,,01/07/2019,21682,21727,148,-148,-37.659035,GCSE,1
3801/01,FRENCH - SPEAKING UNIT 1 FOUNDATION,BTL,30/05/2019,745,0,,01/07/2019,21682,21727,281,-281,-37.718121,GCSE,1
3024/01,WELSH SECOND LANGUAGE UNIT 3 UNIT 3,DRS,29/05/2019,19607,2182,08/05/2019,01/07/2019,21689,21727,4644,-2462,-12.55674,GCSE,1
3801/52,FRENCH - SPEAKING UNED 1 UWCH,BTL,03/06/2019,393,0,,01/07/2019,21682,21727,183,-183,-46.564884,GCSE,1
3802/51,FRENCH - LISTENING UNED 2 SYLFAEN,DRS,29/05/2019,122,0,14/05/2019,01/07/2019,21692,21727,21,-21,-17.213116,GCSE,1
3803/51,FRENCH - READING UNED 3 SYLFAEN,DRS,03/06/2019,121,41,14/05/2019,01/07/2019,21692,21727,38,3,2.4793389,GCSE,1
3801/51,FRENCH - SPEAKING UNED 1 SYLFAEN,BTL,30/05/2019,157,0,,01/07/2019,21682,21727,59,-59,-37.579617,GCSE,1
3803/01,FRENCH - READING UNIT 3 FOUNDATION,DRS,30/05/2019,627,455,14/05/2019,01/07/2019,21692,21727,125,330,52.63158,GCSE,1
3022/01,WELSH SECOND LANGUAGE UNIT 1 UNIT 1,BTL IAMIS,29/05/2019,23993,23991,,01/07/2019,21682,21727,8531,15460,64.435463,GCSE,1
3803/02,FRENCH - READING UNIT 3 HIGHER,DRS,29/05/2019,1977,1,14/05/2019,01/07/2019,21692,21727,339,-338,-17.096611,GCSE,1
3804/51,FRENCH - WRITING UNED 4 SYLFAEN,,30/05/2019,200,0,17/05/2019,01/07/2019,21695,21727,25,-25,-12.5,GCSE,1
3804/01,FRENCH - WRITING UNIT 4 FOUNDATION,,03/06/2019,893,325,17/05/2019,01/07/2019,21693,21727,263,62,6.9428892,GCSE,1
3803/51,FRENCH - READING UNED 3 SYLFAEN,DRS,04/06/2019,121,41,14/05/2019,01/07/2019,21692,21727,41,0,0,GCSE,1
3801/52,FRENCH - SPEAKING UNED 1 UWCH,BTL,29/05/2019,393,0,,01/07/2019,21682,21727,140,-140,-35.623409,GCSE,1
3803/02,FRENCH - READING UNIT 3 HIGHER,DRS,04/06/2019,1977,6,14/05/2019,01/07/2019,21692,21727,678,-672,-33.990894,GCSE,1
3804/02,FRENCH - WRITING UNIT 4 HIGHER,,03/06/2019,1711,205,17/05/2019,01/07/2019,21695,21727,428,-223,-13.033314,GCSE,1
3804/52,FRENCH - WRITING UNED 4 UWCH,,29/05/2019,350,0,17/05/2019,01/07/2019,21695,21727,33,-33,-9.4285717,GCSE,1
3801/01,FRENCH - SPEAKING UNIT 1 FOUNDATION,BTL,04/06/2019,745,0,,01/07/2019,21682,21727,364,-364,-48.859062,GCSE,1
3802/02,FRENCH - LISTENING UNIT 2 HIGHER,DRS,30/05/2019,2018,3,14/05/2019,01/07/2019,21692,21727,404,-401,-19.871161,GCSE,1
3803/01,FRENCH - READING UNIT 3 FOUNDATION,DRS,04/06/2019,627,475,14/05/2019,01/07/2019,21692,21727,215,260,41.467304,GCSE,1
3803/01,FRENCH - READING UNIT 3 FOUNDATION,DRS,03/06/2019,627,475,14/05/2019,01/07/2019,21692,21727,197,278,44.33812,GCSE,1
3801/01,FRENCH - SPEAKING UNIT 1 FOUNDATION,BTL,03/06/2019,745,0,,01/07/2019,21682,21727,348,-348,-46.711411,GCSE,1
3804/02,FRENCH - WRITING UNIT 4 HIGHER,,04/06/2019,1711,523,17/05/2019,01/07/2019,21695,21727,481,42,2.4547048,GCSE,1
3802/02,FRENCH - LISTENING UNIT 2 HIGHER,DRS,03/06/2019,2018,4,14/05/2019,01/07/2019,21692,21727,634,-630,-31.219028,GCSE,1
3801/02,FRENCH - SPEAKING UNIT 1 HIGHER,BTL,30/05/2019,1859,0,,01/07/2019,21682,21727,702,-702,-37.762238,GCSE,1
3023/01,WELSH SECOND LANGUAGE UNIT 2 UNIT 2,BTL IAMIS,03/06/2019,20163,20163,,01/07/2019,21682,21727,9409,10754,53.335316,GCSE,1
3803/02,FRENCH - READING UNIT 3 HIGHER,DRS,30/05/2019,1977,1,14/05/2019,01/07/2019,21692,21727,395,-394,-19.929186,GCSE,1
3803/51,FRENCH - READING UNED 3 SYLFAEN,DRS,30/05/2019,121,1,14/05/2019,01/07/2019,21692,21727,24,-23,-19.008265,GCSE,1
